,CC,SLIC,SORT,CAP,SPAN,STRT,SLIC_State,Facility Latitude,Facility Longitude
963,US,5449,N,20000,403,2200, WI,44.499,-89.5591
964,US,5449,P,4590,403,400, WI,44.499,-89.5591
965,US,5449,S,930000,403,300, WI,44.499,-89.5591
966,US,5471,L,3944,328,1700, WI,44.9743,-92.3736
967,US,5471,P,2825,403,400, WI,44.9743,-92.3736
968,US,5479,S,1029999,403,300, WI,44.8011,-91.4646
969,US,5486,L,3183,328,1700, WI,45.4882,-91.7369
970,US,5486,P,1680,403,400, WI,45.4882,-91.7369
971,US,5501,L,4882,328,1700, MN,44.5583,-92.5675
972,US,5501,P,1305,403,400, MN,44.5583,-92.5675
973,US,5502,L,988,328,1700, MN,44.2967,-93.2955
974,US,5502,P,1339,403,400, MN,44.2967,-93.2955
975,US,5504,L,6447,328,1700, MN,44.0912,-93.2685
976,US,5504,P,1515,403,400, MN,44.0912,-93.2685
977,US,5519,N,95000,403,2200, MN,44.8279,-93.1095
978,US,5519,P,6552,403,400, MN,44.8279,-93.1095
979,US,5519,T,95000,403,1700, MN,44.8279,-93.1095
980,US,5529,S,8534,403,300, MN,44.8687,-93.2348
981,US,5529,T,12148,403,1700, MN,44.8687,-93.2348
982,US,5534,L,3212,328,1700, MN,45.4904,-93.2528
983,US,5534,P,2940,403,400, MN,45.4904,-93.2528
984,US,5549,N,80000,403,2200, MN,44.9996,-93.2156
985,US,5549,P,9408,403,400, MN,44.9996,-93.2156
986,US,5549,T,80000,403,1700, MN,44.9996,-93.2156
987,US,5571,L,5357,328,1700, MN,47.2199,-93.5235
988,US,5571,P,1960,403,400, MN,47.2199,-93.5235
989,US,5591,L,4791,328,1700, MN,43.6282,-93.3571
990,US,5591,P,1560,403,400, MN,43.6282,-93.3571
991,US,5592,L,6692,328,1700, MN,44.0412,-91.6088
992,US,5592,P,1182,403,400, MN,44.0412,-91.6088
993,US,5599,P,101999,403,400, MN,45.111,-93.4158
994,US,5599,T,39938,403,1700, MN,45.111,-93.4158
995,US,5601,L,5015,328,1700, MN,43.9809,-94.6147
996,US,5601,P,1565,403,400, MN,43.9809,-94.6147
997,US,5621,L,5524,328,1700, MN,44.8102,-95.5568
998,US,5621,P,1800,403,400, MN,44.8102,-95.5568
999,US,5622,L,3515,328,1700, MN,45.5852,-95.9158
1000,US,5622,P,1247,403,400, MN,45.5852,-95.9158
1001,US,5641,L,1569,328,1700, MN,46.4423,-95.1292
1002,US,5641,P,1163,403,400, MN,46.4423,-95.1292
1003,US,5651,L,5668,328,1700, MN,45.8385,-95.5394
1004,US,5651,P,1500,403,400, MN,45.8385,-95.5394
1005,US,5652,L,4328,328,1700, MN,46.2981,-96.0877
1006,US,5652,P,2040,403,400, MN,46.2981,-96.0877
1007,US,5653,L,5015,328,1700, MN,46.8176,-95.8262
1008,US,5653,P,1580,403,400, MN,46.8176,-95.8262
1009,US,5661,L,780,328,1700, MN,48.5692,-93.3964
1010,US,5661,P,1415,403,400, MN,48.5692,-93.3964
1011,US,5701,L,1940,328,1700, SD,44.3116,-96.8091
1012,US,5701,P,1480,403,400, SD,44.3116,-96.8091
1013,US,5709,S,1179999,403,300, SD,43.5894,-96.7288
1014,US,5709,T,870000,403,1700, SD,43.5894,-96.7288
1015,US,5719,D,20000,478,1100, SD,43.5753,-96.7681
1016,US,5719,N,20000,403,2200, SD,43.5753,-96.7681
1017,US,5719,P,4520,403,400, SD,43.5753,-96.7681
1018,US,5719,T,20000,403,1700, SD,43.5753,-96.7681
1019,US,5733,L,2000,328,1700, SD,44.3691,-97.9339
1020,US,5733,P,1480,403,400, SD,44.3691,-97.9339
1021,US,5753,L,2020,328,1700, SD,43.3746,-99.8577
1022,US,5753,P,1080,403,400, SD,43.3746,-99.8577
1023,US,5771,L,2440,328,1700, SD,44.4126,-103.5153
1024,US,5771,P,1573,403,400, SD,44.4126,-103.5153
1025,US,5819,N,20000,403,2200, ND,46.8903,-96.8452
1026,US,5819,P,3720,403,400, ND,46.8903,-96.8452
1027,US,5819,T,20000,403,1700, ND,46.8903,-96.8452
1028,US,5829,S,770000,403,300, ND,47.8798,-97.0452
1029,US,5859,N,20000,403,2200, ND,46.8396,-100.732
1030,US,5859,P,2400,403,400, ND,46.8396,-100.732
1031,US,5859,S,810000,403,300, ND,46.8396,-100.732
1032,US,5919,D,20000,478,1100, MT,45.7596,-108.5625
1033,US,5919,P,4760,403,400, MT,45.7596,-108.5625
1034,US,5919,T,20000,403,1700, MT,45.7596,-108.5625
1035,US,5929,S,2460,403,300, MT,45.8042,-108.5685
1036,US,5929,T,2000,403,1700, MT,45.8042,-108.5685
1037,US,5931,L,2310,328,1700, MT,47.1021,-104.76550000000002
1038,US,5931,P,1273,403,400, MT,47.1021,-104.76550000000002
1039,US,5941,L,2144,328,1700, MT,47.0685,-109.43059999999998
1040,US,5941,P,1730,403,400, MT,47.0685,-109.43059999999998
1041,US,5942,L,1543,328,1700, MT,48.6394,-112.3405
1042,US,5942,P,992,403,400, MT,48.6394,-112.3405
1043,US,5969,L,840000,328,1700, MT,46.602,-111.9843
1044,US,5969,N,20000,403,2200, MT,46.602,-111.9843
1045,US,5969,P,5640,403,400, MT,46.602,-111.9843
1046,US,5971,L,5438,328,1700, MT,45.7072,-111.0634
1047,US,5971,P,2500,403,400, MT,45.7072,-111.0634
1048,US,5979,S,920000,403,300, MT,47.1021,-104.76550000000002
1049,US,5989,S,1079999,403,300, MT,46.602,-111.9843
1050,US,5991,L,2284,328,1700, MT,48.3853,-115.547
1051,US,5991,P,1662,403,400, MT,48.3853,-115.547
1052,US,6009,P,13336,403,400, IL,42.1069,-87.8294
1053,US,6009,T,38680,403,1700, IL,42.1069,-87.8294
1054,US,6011,L,4501,328,1700, IL,41.8985,-88.7691
1055,US,6011,P,2460,403,400, IL,41.8985,-88.7691
1056,US,6019,P,13034,403,400, IL,41.9408,-87.8932
1057,US,6019,T,46801,403,1700, IL,41.9408,-87.8932
1058,US,6029,P,30707,403,400, IL,42.1388,-88.0339
1059,US,6029,T,76869,403,1700, IL,42.1388,-88.0339
1060,US,6039,N,91813,403,2200, IL,41.9249,-88.0237
1061,US,6039,P,25922,403,400, IL,41.9249,-88.0237
1062,US,6039,T,89000,403,1700, IL,41.9249,-88.0237
1063,US,6041,L,5948,328,1700, IL,41.5864,-87.6461
1064,US,6041,P,8000,403,400, IL,41.5864,-87.6461
1065,US,6043,L,1747,328,1700, IL,41.5048,-88.1246
1066,US,6043,P,5015,403,400, IL,41.5048,-88.1246
1067,US,6049,P,13067,403,400, IL,41.7595,-87.7865
1068,US,6049,T,75251,403,1700, IL,41.7595,-87.7865
1069,US,6051,L,3102,328,1700, IL,41.7736,-87.9809
1070,US,6051,P,5280,403,400, IL,41.7736,-87.9809
1071,US,6059,D,295000,478,1100, IL,41.6929,-87.6005
1072,US,6059,N,295000,403,2200, IL,41.6929,-87.6005
1073,US,6059,S,295000,403,300, IL,41.6929,-87.6005
1074,US,6059,T,295000,403,1700, IL,41.6929,-87.6005
1075,US,6063,P,920000,403,400, IL,41.8631,-87.64200000000002
1077,US,6069,P,19713,403,400, IL,41.8631,-87.64200000000002
1078,US,6069,S,52888,403,300, IL,41.8631,-87.64200000000002
1079,US,6069,T,58556,403,1700, IL,41.8631,-87.64200000000002
1080,US,6089,S,6660,403,300, IL,41.9579,-87.9026
1081,US,6089,T,6667,403,1700, IL,41.9579,-87.9026
1082,US,6103,L,5527,328,1700, IL,42.3019,-89.61399999999998
1083,US,6103,P,1404,403,400, IL,42.3019,-89.61399999999998
1084,US,6104,P,870000,403,400, IL,41.7595,-87.7865
1085,US,6119,N,135023,403,2200, IL,42.2,-89.09
1086,US,6119,P,10189,403,400, IL,42.2,-89.09
1087,US,6119,S,999999,403,300, IL,42.2,-89.09
1088,US,6119,T,30033,403,1700, IL,42.2,-89.09
1089,US,6126,L,2550,328,1700, IL,41.4534,-90.5439
1090,US,6126,P,3920,403,400, IL,41.4534,-90.5439
1091,US,6135,L,4292,328,1700, IL,41.32899999999999,-89.1131
1092,US,6135,P,4800,403,400, IL,41.32899999999999,-89.1131
1093,US,6169,S,3690,403,300, IL,40.705259999999996,-89.57972
1094,US,6169,T,2730,403,1700, IL,40.705259999999996,-89.57972
1095,US,6182,L,5001,328,1700, IL,40.1225,-88.2195
1096,US,6182,P,4880,403,400, IL,40.1225,-88.2195
1097,US,6183,L,5136,328,1700, IL,40.1016,-87.6317
1098,US,6183,P,1261,403,400, IL,40.1016,-87.6317
1099,US,6193,L,4250,328,1700, IL,39.4635,-88.3712
1100,US,6193,P,1840,403,400, IL,39.4635,-88.3712
1101,US,6195,L,1019999,328,1700, IL,40.1489,-88.2734
1102,US,6206,L,1239999,328,1700, IL,41.7714,-88.1995
1103,US,6245,L,2813,328,1700, IL,38.7131,-88.0904
1104,US,6245,P,1746,403,400, IL,38.7131,-88.0904
1105,US,6252,L,6445,328,1700, IL,39.8779,-88.9482
1106,US,6252,P,2420,403,400, IL,39.8779,-88.9482
1107,US,6259,N,20000,403,2200, IL,39.8606,-88.9291
1108,US,6265,L,2813,328,1700, IL,39.7232,-90.2165
1109,US,6265,P,1372,403,400, IL,39.7232,-90.2165
1110,US,6302,L,5084,328,1700, MO,38.1997,-90.391
1111,US,6302,P,1751,403,400, MO,38.1997,-90.391
1112,US,6309,N,100000,403,2200, MO,38.7766,-90.4644
1113,US,6309,P,120999,403,400, MO,38.7766,-90.4644
1114,US,6309,S,100000,403,300, MO,38.7766,-90.4644
1115,US,6309,T,100000,403,1700, MO,38.7766,-90.4644
1116,US,6319,P,7004,403,400, MO,38.6651,-90.1749
1117,US,6319,T,20000,403,1700, MO,38.6651,-90.1749
1118,US,6329,S,2460,403,300, MO,38.7498,-90.3472
1119,US,6329,T,2490,403,1700, MO,38.7498,-90.3472
1120,US,6331,L,790000,328,1700, MO,38.7766,-90.4644
1121,US,6419,P,8634,403,400, KS,39.1077,-94.6126
1122,US,6419,T,29000,403,1700, KS,39.1077,-94.6126
1123,US,6429,S,940000,403,300, MO,39.3064,-94.7183
1124,US,6429,T,860000,403,1700, MO,39.3064,-94.7183
1125,US,6463,L,1239999,328,1700, MO,38.75411428571429,-90.39388571428572
1126,US,6489,L,3959,328,1700, MO,37.0873,-94.5362
1127,US,6489,N,4732,403,2200, MO,37.0873,-94.5362
1128,US,6489,P,4974,403,400, MO,37.0873,-94.5362
1129,US,6529,P,10640,403,400, MO,38.9732,-92.3001
1130,US,6529,T,20000,403,1700, MO,38.9732,-92.3001
1131,US,6559,P,1189999,403,400, MO,37.2497,-93.3855
1132,US,6559,S,2240,403,300, MO,37.2497,-93.3855
1133,US,6559,T,1820,403,1700, MO,37.2497,-93.3855
1134,US,6561,L,4084,328,1700, MO,36.6108,-93.2264
1135,US,6561,P,2925,403,400, MO,36.6108,-93.2264
1136,US,6589,L,6720,328,1700, MO,37.2314,-93.2568
1137,US,6589,P,5040,403,400, MO,37.2314,-93.2568
1138,US,6589,S,890000,403,300, MO,37.2314,-93.2568
1139,US,6601,L,4727,328,1700, KS,38.9888,-95.2319
1140,US,6601,P,2460,403,400, KS,38.9888,-95.2319
1141,US,6609,S,900000,403,300, KS,38.4051,-96.2229
1142,US,6629,D,147000,478,1100, KS,38.9367,-94.7518
1143,US,6629,N,147000,403,2200, KS,38.9367,-94.7518
1144,US,6629,P,9706,403,400, KS,38.9367,-94.7518
1145,US,6629,S,147000,403,300, KS,38.9367,-94.7518
1146,US,6629,T,147000,403,1700, KS,38.9367,-94.7518
1147,US,6671,L,3412,328,1700, KS,37.4105,-94.7005
1148,US,6671,P,2325,403,400, KS,37.4105,-94.7005
1149,US,6719,S,1169999,403,300, KS,37.6582,-97.4305
1150,US,6719,T,860000,403,1700, KS,37.6582,-97.4305
1151,US,6729,N,8546,403,2200, KS,37.6412,-97.3892
1152,US,6729,P,103999,403,400, KS,37.6412,-97.3892
1153,US,6729,T,20000,403,1700, KS,37.6412,-97.3892
1154,US,6749,N,20000,403,2200, KS,38.8489,-97.6389
1155,US,6749,P,6356,403,400, KS,38.8489,-97.6389
1156,US,6749,T,20000,403,1700, KS,38.8489,-97.6389
1157,US,6751,L,4850,328,1700, KS,38.0697,-97.8855
1158,US,6751,P,2040,403,400, KS,38.0697,-97.8855
1159,US,6781,L,4167,328,1700, KS,37.9911,-100.8796
1160,US,6781,P,1880,403,400, KS,37.9911,-100.8796
1161,US,6819,N,53000,403,2200, NE,41.2054,-95.952
1162,US,6819,P,40850,403,400, NE,41.2054,-95.952
1163,US,6819,S,26667,403,300, NE,41.2054,-95.952
1164,US,6819,T,53000,403,1700, NE,41.2054,-95.952
1165,US,6842,L,2280,328,1700, NE,40.3944,-95.8321
1166,US,6842,P,1653,403,400, NE,40.3944,-95.8321
1167,US,6871,L,1620,328,1700, NE,42.4506,-98.6133
1168,US,6871,P,1280,403,400, NE,42.4506,-98.6133
1169,US,6879,S,1880,403,300, NE,41.3061,-95.9054
1170,US,6879,T,1290,403,1700, NE,41.3061,-95.9054
1171,US,6881,L,4960,328,1700, NE,40.6851,-99.0792
1172,US,6881,P,2040,403,400, NE,40.6851,-99.0792
1173,US,6882,L,2020,328,1700, NE,41.4013,-99.6408
1174,US,6882,P,1440,403,400, NE,41.4013,-99.6408
1175,US,6889,S,1019999,403,300, NE,41.41636,-97.45684
1176,US,6911,L,1840,328,1700, NE,41.1477,-102.9772
1177,US,6911,P,1240,403,400, NE,41.1477,-102.9772
1178,US,6919,N,20000,403,2200, NE,41.1261,-100.739
1179,US,6919,P,2260,403,400, NE,41.1261,-100.739
1180,US,6919,T,20000,403,1700, NE,41.1261,-100.739
1181,US,6931,L,2140,328,1700, NE,41.8574,-103.6626
1182,US,6931,P,1520,403,400, NE,41.8574,-103.6626
1183,US,7009,T,960,403,1700, LA,29.9863,-90.2718
1184,US,7019,N,41000,403,2200, LA,29.9196,-90.2077
1185,US,7019,P,3551,403,400, LA,29.9196,-90.2077
1186,US,7019,T,41000,403,1700, LA,29.9196,-90.2077
1187,US,7031,L,3124,328,1700, LA,30.2193,-90.9292
1188,US,7031,P,2150,403,400, LA,30.2193,-90.9292
1189,US,7045,L,4275,328,1700, LA,30.5009,-90.4826
1190,US,7045,P,2040,403,400, LA,30.5009,-90.4826
1191,US,7049,L,4275,328,1700, LA,29.95305,-90.16166666666668
1192,US,7049,P,5040,403,400, LA,29.95305,-90.16166666666668
1193,US,7051,L,3864,328,1700, LA,30.4401,-92.0706
1194,US,7051,P,1425,403,400, LA,30.4401,-92.0706
1195,US,7052,L,4110,328,1700, LA,29.9844,-91.7732
1196,US,7052,P,1425,403,400, LA,29.9844,-91.7732
1199,US,7069,L,3288,328,1700, LA,30.2351,-93.1836
1200,US,7069,N,20000,403,2200, LA,30.2351,-93.1836
1201,US,7069,P,6000,403,400, LA,30.2351,-93.1836
1202,US,7089,L,3151,328,1700, LA,30.458950000000005,-91.20416666666668
1203,US,7089,P,6480,403,400, LA,30.458950000000005,-91.20416666666668
1205,US,7119,N,20000,403,2200, LA,32.4823,-93.7671
1206,US,7119,P,5700,403,400, LA,32.4823,-93.7671
1207,US,7119,T,20000,403,1700, LA,32.4823,-93.7671
1208,US,7122,L,1665,328,1700, LA,32.4638,-91.5001
1209,US,7122,P,1370,403,400, LA,32.4638,-91.5001
1210,US,7123,L,3699,328,1700, LA,32.5304,-92.6346
1211,US,7123,P,1302,403,400, LA,32.5304,-92.6346
1213,US,7161,L,3741,328,1700, AR,33.5289,-91.4201
1214,US,7161,P,1507,403,400, AR,33.5289,-91.4201
1215,US,7171,L,2076,328,1700, AR,33.5861,-92.8299
1216,US,7171,P,1439,403,400, AR,33.5861,-92.8299
1217,US,7189,P,1119999,403,400, AR,33.4779,-94.01
1218,US,7191,L,1542,328,1700, AR,34.3797,-92.8277
1219,US,7191,P,1549,403,400, AR,34.3797,-92.8277
1220,US,7192,P,900000,403,400, AR,34.5189,-93.1256
1221,US,7209,M,750000,400,600, AR,34.718,-92.2249
1222,US,7209,S,4050,403,300, AR,34.718,-92.2249
1223,US,7209,T,3900,403,1700, AR,34.718,-92.2249
1224,US,7229,N,76000,403,2200, AR,34.2276,-91.9887
1225,US,7229,P,30914,403,400, AR,34.2276,-91.9887
1226,US,7229,T,76000,403,1700, AR,34.2276,-91.9887
1227,US,7231,L,2055,328,1700, AR,35.891,-89.9237
1228,US,7231,P,1412,403,400, AR,35.891,-89.9237
1229,US,7241,L,2240,328,1700, AR,36.2109,-90.9586
1230,US,7241,P,1617,403,400, AR,36.2109,-90.9586
1231,US,7263,L,2528,328,1700, AR,36.3369,-92.3889
1232,US,7263,P,1699,403,400, AR,36.3369,-92.3889
1233,US,7309,S,831,403,300, OK,35.3974,-97.5948
1234,US,7309,T,613,403,1700, OK,35.3974,-97.5948
1235,US,7319,A,1189999,150,900, OK,35.456,-97.5834
1236,US,7319,N,88000,403,2200, OK,35.456,-97.5834
1237,US,7319,P,11304,403,400, OK,35.456,-97.5834
1238,US,7319,S,88000,403,300, OK,35.456,-97.5834
1239,US,7319,T,88000,403,1700, OK,35.456,-97.5834
1240,US,7351,L,3135,328,1700, OK,34.6377,-99.31329999999998
1241,US,7351,P,1486,403,400, OK,34.6377,-99.31329999999998
1242,US,7369,S,1009999,403,300, OK,36.4052,-97.8789
1243,US,7401,L,5943,328,1700, OK,36.1121,-97.0526
1244,US,7401,P,1535,403,400, OK,36.1121,-97.0526
1245,US,7409,S,1009,403,300, OK,36.1893,-95.8875
1246,US,7409,T,624,403,1700, OK,36.1893,-95.8875
1247,US,7419,P,12652,403,400, OK,36.0786,-95.8454
1248,US,7419,T,20000,403,1700, OK,36.0786,-95.8454
1249,US,7479,S,1059999,403,300, OK,27.207600000000006,-76.39752
1250,US,7492,L,2061,328,1700, OK,35.4471,-94.7998
1251,US,7492,P,1679,403,400, OK,35.4471,-94.7998
1252,US,7502,L,4384,328,1700, TX,33.6878,-96.5782
1253,US,7502,P,2900,403,400, TX,33.6878,-96.5782
1254,US,7511,P,1069999,403,400, TX,26.23368,-77.3308
1255,US,7519,D,91000,478,1100, TX,32.7921,-96.6635
1256,US,7519,N,91000,403,2200, TX,32.7921,-96.6635
1257,US,7519,P,9068,403,400, TX,32.7921,-96.6635
1258,US,7519,T,91000,403,1700, TX,32.7921,-96.6635
1259,US,7523,P,870000,403,400, TX,32.9895,-97.3475
1260,US,7526,P,940000,403,400, TX,32.9895,-97.3475
1261,US,7529,N,97000,403,2200, TX,32.9895,-97.3475
1262,US,7529,P,15056,403,400, TX,32.9895,-97.3475
1263,US,7529,T,97000,403,1700, TX,32.9895,-97.3475
1264,US,7539,S,1119999,403,300, TX,32.9257,-97.03299999999996
1265,US,7601,L,2946,328,1700, TX,32.433,-97.8195
1266,US,7601,P,1680,403,400, TX,32.433,-97.8195
1267,US,7619,P,17010,403,400, TX,32.7804,-97.3307
1268,US,7619,T,28000,403,1700, TX,32.7804,-97.3307
1269,US,7631,L,2206,328,1700, TX,34.16,-99.2998
1270,US,7631,P,1365,403,400, TX,34.16,-99.2998
1271,US,7639,L,4891,328,1700, TX,33.9093,-98.4956
1272,US,7639,N,108999,403,2200, TX,33.9093,-98.4956
1273,US,7639,P,2425,403,400, TX,33.9093,-98.4956
1274,US,7645,L,980000,328,1700, TX,32.974000000000004,-97.2501
1275,US,7649,D,28819,478,1100, TX,32.9257,-97.03299999999996
1276,US,7649,P,10920,403,400, TX,32.9257,-97.03299999999996
1277,US,7649,S,18440,403,300, TX,32.9257,-97.03299999999996
1278,US,7649,T,37959,403,1700, TX,32.9257,-97.03299999999996
1279,US,7652,L,3042,328,1700, TX,31.0575,-97.4582
1280,US,7652,P,3840,403,400, TX,31.0575,-97.4582
1281,US,7669,S,1695,403,300, TX,30.217400000000005,-97.6684
1282,US,7669,T,1260,403,1700, TX,30.217400000000005,-97.6684
1283,US,7709,N,60000,403,2200, TX,29.6395,-95.2895
1284,US,7709,P,12654,403,400, TX,29.6395,-95.2895
1285,US,7709,S,60000,403,300, TX,29.6395,-95.2895
1286,US,7709,T,60000,403,1700, TX,29.6395,-95.2895
1289,US,7729,A,1059999,150,900, TX,30.0037,-95.309
1290,US,7729,M,1119999,400,600, TX,30.0037,-95.309
1291,US,7729,S,1800,403,300, TX,30.0037,-95.309
1292,US,7729,T,5400,403,1700, TX,30.0037,-95.309
1293,US,7749,P,24797,403,400, TX,29.6194,-95.5557
1294,US,7749,T,33000,403,1700, TX,29.6194,-95.5557
1295,US,7752,L,3946,328,1700, TX,29.8064,-94.9745
1296,US,7752,P,2150,403,400, TX,29.8064,-94.9745
1297,US,7753,L,3494,328,1700, TX,29.1504,-95.4299
1298,US,7753,P,1800,403,400, TX,29.1504,-95.4299
1299,US,7756,L,2425,328,1700, TX,29.6005,-95.1687
1300,US,7756,P,4280,403,400, TX,29.6005,-95.1687
1301,US,7759,L,10740,328,1700, TX,29.6759,-95.3211
1302,US,7759,P,13480,403,400, TX,29.6759,-95.3211
1303,US,7801,L,3864,328,1700, TX,30.0217,-99.1151
1304,US,7801,P,1960,403,400, TX,30.0217,-99.1151
1305,US,7805,L,2117,328,1700, TX,28.9444,-98.4839
1306,US,7805,P,1605,403,400, TX,28.9444,-98.4839
1307,US,7811,L,2425,328,1700, TX,28.8914,-97.8931
1308,US,7811,P,1288,403,400, TX,28.8914,-97.8931
1309,US,7821,L,4152,328,1700, TX,29.505,-98.6326
1310,US,7821,P,2400,403,400, TX,29.505,-98.6326
1311,US,7829,N,38000,403,2200, TX,29.4851,-98.3637
1312,US,7829,P,17325,403,400, TX,29.4851,-98.3637
1313,US,7829,S,38000,403,300, TX,29.4851,-98.3637
1314,US,7829,T,38000,403,1700, TX,29.4851,-98.3637
1315,US,7849,L,3083,328,1700, TX,27.7909,-97.4532
1316,US,7849,N,20000,403,2200, TX,27.7909,-97.4532
1317,US,7849,P,8082,403,400, TX,27.7909,-97.4532
1318,US,7851,L,2710,328,1700, TX,26.2198,-98.2106
1319,US,7851,P,6128,403,400, TX,26.2198,-98.2106
1320,US,7852,L,3247,328,1700, TX,25.9085,-97.4438
1321,US,7852,P,2575,403,400, TX,25.9085,-97.4438
1322,US,7859,S,1215,403,300, TX,26.1914,-97.6912
1323,US,7859,T,1155,403,1700, TX,26.1914,-97.6912
1324,US,7879,P,15840,403,400, TX,30.3376,-97.6607
1325,US,7879,S,114999,403,300, TX,30.3376,-97.6607
1326,US,7879,T,38000,403,1700, TX,30.3376,-97.6607
1327,US,7882,L,2158,328,1700, TX,28.7058,-100.5057
1328,US,7882,P,1425,403,400, TX,28.7058,-100.5057
1329,US,7884,L,1871,328,1700, TX,29.2117,-99.7917
1330,US,7884,P,1124,403,400, TX,29.2117,-99.7917
1331,US,7901,L,7864,328,1700, TX,34.1082,-101.7774
1332,US,7901,P,1605,403,400, TX,34.1082,-101.7774
1336,US,7939,L,3604,328,1700, TX,35.2027,-101.8396
1337,US,7939,P,5678,403,400, TX,35.2027,-101.8396
1338,US,7939,S,1239999,403,300, TX,35.2027,-101.8396
1339,US,7959,S,1049999,403,300, TX,33.47736,-100.4868
1340,US,7976,L,3165,328,1700, TX,31.8609,-102.3381
1341,US,7976,P,1110,403,400, TX,31.8609,-102.3381
1342,US,7979,L,4069,328,1700, TX,31.9613,-102.1345
1343,US,7979,P,2350,403,400, TX,31.9613,-102.1345
1344,US,7979,S,870000,403,300, TX,31.9613,-102.1345
1345,US,7999,P,8470,403,400, TX,31.8155,-106.3929
1346,US,7999,T,20000,403,1700, TX,31.8155,-106.3929
1347,US,8029,N,154000,403,2200, CO,39.7878,-104.9199
1348,US,8029,P,16001,403,400, CO,39.7878,-104.9199
1349,US,8029,S,154000,403,300, CO,39.7878,-104.9199
1350,US,8029,T,154000,403,1700, CO,39.7878,-104.9199
1351,US,8039,S,9180,403,300, CO,39.8328,-104.6833
1352,US,8039,T,13750,403,1700, CO,39.8328,-104.6833
1353,US,8046,L,4022,328,1700, CO,40.4936,-106.9496
1354,US,8046,P,1868,403,400, CO,40.4936,-106.9496
1355,US,8057,L,5097,328,1700, CO,40.1625,-105.0803
1356,US,8057,P,4200,403,400, CO,40.1625,-105.0803
1357,US,8063,L,5335,328,1700, CO,40.4327,-104.6871
1358,US,8063,P,1800,403,400, CO,40.4327,-104.6871
1359,US,8095,L,14143,328,1700, CO,38.8647,-104.6832
1360,US,8095,P,6880,403,400, CO,38.8647,-104.6832
1361,US,8101,L,2356,328,1700, CO,38.0446,-103.512
1362,US,8101,P,1425,403,400, CO,38.0446,-103.512
1363,US,8102,L,5230,328,1700, CO,38.2173,-104.64619999999998
1364,US,8102,P,1580,403,400, CO,38.2173,-104.64619999999998
1365,US,8105,L,2337,328,1700, CO,38.0869,-102.6196
1366,US,8105,P,1695,403,400, CO,38.0869,-102.6196
1367,US,8109,L,2800,328,1700, CO,37.191,-104.495
1368,US,8109,P,1875,403,400, CO,37.191,-104.495
1369,US,8113,L,2228,328,1700, CO,38.4399,-105.22610000000002
1370,US,8113,P,1590,403,400, CO,38.4399,-105.22610000000002
1373,US,8159,L,6320,328,1700, CO,39.1197,-108.65479999999998
1374,US,8159,N,20000,403,2200, CO,39.1197,-108.65479999999998
1375,US,8159,P,2420,403,400, CO,39.1197,-108.65479999999998
1376,US,8161,L,5742,328,1700, CO,39.5533,-107.3268
1377,US,8161,P,2300,403,400, CO,39.5533,-107.3268
1378,US,8162,L,2407,328,1700, CO,40.5112,-107.5425
1379,US,8162,P,1545,403,400, CO,40.5112,-107.5425
1380,US,8201,L,3307,328,1700, WY,41.3124,-105.5945
1381,US,8201,P,1605,403,400, WY,41.3124,-105.5945
1382,US,8259,L,3578,328,1700, WY,43.0336,-108.4009
1383,US,8259,P,2080,403,400, WY,43.0336,-108.4009
1384,US,8269,N,20000,403,2200, WY,42.8698,-106.3477
1385,US,8269,P,3240,403,400, WY,42.8698,-106.3477
1386,US,8269,T,20000,403,1700, WY,42.8698,-106.3477
1387,US,8293,L,2284,328,1700, WY,41.2671,-110.9919
1388,US,8293,P,1633,403,400, WY,41.2671,-110.9919
1389,US,8321,L,2250,328,1700, ID,42.6568,-111.5949
1390,US,8321,P,1494,403,400, ID,42.6568,-111.5949
1391,US,8329,S,999999,403,300, ID,43.566,-116.2452
1392,US,8329,T,11225,403,1700, ID,43.566,-116.2452
1393,US,8331,L,2121,328,1700, ID,42.55,-113.7571
1394,US,8331,P,1442,403,400, ID,42.55,-113.7571
1395,US,8332,L,3522,328,1700, ID,43.51600000000001,-114.314
1396,US,8332,P,1441,403,400, ID,43.51600000000001,-114.314
1397,US,8339,L,4985,328,1700, ID,42.5905,-114.4575
1398,US,8339,P,1754,403,400, ID,42.5905,-114.4575
1399,US,8342,L,2179,328,1700, ID,45.1764,-113.8974
1400,US,8342,P,1147,403,400, ID,45.1764,-113.8974
1401,US,8346,L,2467,328,1700, ID,43.8562,-111.7668
1402,US,8346,P,1545,403,400, ID,43.8562,-111.7668
1403,US,8349,L,3277,328,1700, ID,43.4924,-112.0496
1404,US,8349,P,2700,403,400, ID,43.4924,-112.0496
1405,US,8351,L,2930,328,1700, ID,45.9331,-116.1278
1406,US,8351,P,1136,403,400, ID,45.9331,-116.1278
1407,US,8361,L,4024,328,1700, ID,44.8978,-116.1005
1408,US,8361,P,1585,403,400, ID,44.8978,-116.1005
1409,US,8362,L,1893,328,1700, ID,44.078,-116.9382
1410,US,8362,P,1800,403,400, ID,44.078,-116.9382
1411,US,8379,N,20000,403,2200, ID,43.631400000000006,-116.25079999999998
1412,US,8379,P,6000,403,400, ID,43.631400000000006,-116.25079999999998
1413,US,8379,T,20000,403,1700, ID,43.631400000000006,-116.25079999999998
1414,US,8383,L,3825,328,1700, ID,48.289,-116.56
1415,US,8383,P,1820,403,400, ID,48.289,-116.56
