SLIC,Facility Latitude_x,Facility Longitude_x,OSLIC,DSLIC,VOL,Facility Latitude_y,Facility Longitude_y,VOL_LEVEL=
101,42.1433,-72.6247,101,8602,1.609,36.9077,-111.46600000000001,1
101,42.1433,-72.6247,101,8631,2.345,34.5702,-111.8543,1
101,42.1433,-72.6247,101,8641,1.662,34.4962,-114.3527,1
101,42.1433,-72.6247,101,8644,2.082,35.1064,-114.6148,1
101,42.1433,-72.6247,101,8711,6.6610000000000005,35.1024,-106.6581,1
101,42.1433,-72.6247,101,8751,2.398,36.0106,-106.0885,1
101,42.1433,-72.6247,101,8771,1.4509999999999998,35.5983,-105.2253,1
101,42.1433,-72.6247,101,8801,2.767,32.7775,-108.2739,1
101,42.1433,-72.6247,101,8802,1.8719999999999999,32.2697,-107.7611,1
101,42.1433,-72.6247,101,8821,2.083,32.4376,-104.2541,1
101,42.1433,-72.6247,101,8822,1.8719999999999999,32.7065,-103.132,1
101,42.1433,-72.6247,101,8902,3.713,36.0606,-115.1574,1
101,42.1433,-72.6247,101,8904,3.872,36.0606,-115.1574,1
101,42.1433,-72.6247,101,8911,6.24,36.1785,-115.1607,1
101,42.1433,-72.6247,101,8913,2.609,0.0,0.0,1
101,42.1433,-72.6247,101,8914,1.5030000000000001,36.1392,-115.1596,1
101,42.1433,-72.6247,101,8941,1.766,39.4893,-118.8542,1
101,42.1433,-72.6247,101,8947,6.7139999999999995,39.5328,-119.7573,1
101,42.1433,-72.6247,101,9002,4.9239999999999995,34.0667,-118.2211,1
101,42.1433,-72.6247,101,9003,2.661,34.0526,-118.4314,1
101,42.1433,-72.6247,101,9004,4.977,34.0469,-118.2691,1
101,42.1433,-72.6247,101,9007,3.503,34.0667,-118.2211,1
101,42.1433,-72.6247,101,9013,3.925,34.0667,-118.2211,1
101,42.1433,-72.6247,101,9014,5.082,0.0,0.0,1
101,42.1433,-72.6247,101,9016,4.03,22.71113333,-78.81406667,1
101,42.1433,-72.6247,101,9018,4.503,22.71113333,-78.81406667,1
101,42.1433,-72.6247,101,9021,4.398,34.0469,-118.2691,1
101,42.1433,-72.6247,101,9024,4.029,33.8823,-118.0516,1
101,42.1433,-72.6247,101,9061,6.977,33.8823,-118.0516,1
101,42.1433,-72.6247,101,9081,3.346,33.8823,-118.0516,1
101,42.1433,-72.6247,101,9092,4.029,0.0,0.0,1
101,42.1433,-72.6247,101,9116,2.714,33.7535,-117.1805,1
101,42.1433,-72.6247,101,9122,2.03,16.41455,-58.5757,1
101,42.1433,-72.6247,101,9132,4.029,34.2,-118.9238,1
101,42.1433,-72.6247,101,9134,4.082,34.296,-118.41,1
101,42.1433,-72.6247,101,9143,2.714,17.1069,-59.24075,1
101,42.1433,-72.6247,101,9153,4.24,34.296,-118.41,1
101,42.1433,-72.6247,101,9171,3.714,34.0648,-117.9845,1
101,42.1433,-72.6247,101,9172,5.819,34.0484,-117.5861,1
101,42.1433,-72.6247,101,9175,4.556,34.0484,-117.5861,1
101,42.1433,-72.6247,101,9201,6.345,32.6549,-116.9684,1
101,42.1433,-72.6247,101,9202,4.293,32.8291,-117.1514,1
101,42.1433,-72.6247,101,9206,3.872,33.1419,-117.1856,1
101,42.1433,-72.6247,101,9211,3.767,32.8291,-117.1514,1
101,42.1433,-72.6247,101,9212,2.767,32.8291,-117.1514,1
101,42.1433,-72.6247,101,9214,3.924,32.8291,-117.1514,1
101,42.1433,-72.6247,101,9215,9.082,32.6549,-116.9684,1
101,42.1433,-72.6247,101,9221,2.766,32.7926,-115.5762,1
101,42.1433,-72.6247,101,9222,1.5030000000000001,33.6113,-114.6099,1
101,42.1433,-72.6247,101,9223,1.714,34.1164,-116.4576,1
101,42.1433,-72.6247,101,9231,3.398,33.7535,-117.1805,1
101,42.1433,-72.6247,101,9232,1.5030000000000001,34.8832,-116.9825,1
101,42.1433,-72.6247,101,9234,2.451,34.4749,-117.2831,1
101,42.1433,-72.6247,101,9262,4.977,33.814,-117.8935,1
101,42.1433,-72.6247,101,9263,5.766,33.814,-117.8935,1
101,42.1433,-72.6247,101,9272,5.398,33.5918,-117.7292,1
101,42.1433,-72.6247,101,9273,5.082,33.5918,-117.7292,1
101,42.1433,-72.6247,101,9274,3.45,33.5918,-117.7292,1
101,42.1433,-72.6247,101,9331,2.082,35.3943,-119.0362,1
101,42.1433,-72.6247,101,9341,6.03,34.9187,-120.4391,1
101,42.1433,-72.6247,101,9351,1.5030000000000001,35.6223,-117.6843,1
101,42.1433,-72.6247,101,9352,1.609,37.3757,-118.4541,1
101,42.1433,-72.6247,101,9353,1.714,35.0552,-118.1563,1
101,42.1433,-72.6247,101,9371,3.819,36.7647,-119.8296,1
101,42.1433,-72.6247,101,9391,3.662,36.5747,-121.8102,1
101,42.1433,-72.6247,101,9401,2.082,37.4062,-121.9906,1
101,42.1433,-72.6247,101,9402,4.6610000000000005,37.6591,-122.3825,1
101,42.1433,-72.6247,101,9411,4.4510000000000005,37.7645,-122.4057,1
101,42.1433,-72.6247,101,9412,3.661,37.7645,-122.4057,1
101,42.1433,-72.6247,101,9444,3.451,38.2494,-122.2741,1
101,42.1433,-72.6247,101,9452,4.6610000000000005,37.9985,-122.0494,1
101,42.1433,-72.6247,101,9453,4.503,38.2094,-122.1416,1
101,42.1433,-72.6247,101,9454,3.977,39.52,-122.19,1
101,42.1433,-72.6247,101,9455,4.871,37.7721,-121.9708,1
101,42.1433,-72.6247,101,9456,3.819,37.4062,-121.9906,1
101,42.1433,-72.6247,101,9461,4.135,37.8052,-122.311,1
101,42.1433,-72.6247,101,9472,2.714,18.96885,-60.84815,1
101,42.1433,-72.6247,101,9491,5.819,38.2275,-122.5885,1
101,42.1433,-72.6247,101,9501,1.871,28.05465,-91.49295,1
101,42.1433,-72.6247,101,9503,2.503,37.977625,-121.9704,1
101,42.1433,-72.6247,101,9505,5.03,37.4062,-121.9906,1
101,42.1433,-72.6247,101,9511,6.7139999999999995,37.3092,-121.8604,1
101,42.1433,-72.6247,101,9513,2.819,37.335,-121.8896,1
101,42.1433,-72.6247,101,9514,3.556,37.3092,-121.8604,1
101,42.1433,-72.6247,101,9531,2.24,37.2839,-120.4874,1
101,42.1433,-72.6247,101,9532,2.556,38.0511,-120.5313,1
101,42.1433,-72.6247,101,9535,9.661,39.13625,-123.2035,1
101,42.1433,-72.6247,101,9541,2.03,39.1394,-123.2023,1
101,42.1433,-72.6247,101,9545,2.24,39.037,-122.9302,1
101,42.1433,-72.6247,101,9546,1.8719999999999999,39.4072,-123.8095,1
101,42.1433,-72.6247,101,9551,1.4509999999999998,31.35105,-93.1059,1
101,42.1433,-72.6247,101,9556,6.345,38.5663,-121.3297,1
101,42.1433,-72.6247,101,9571,1.766,38.9062,-120.0112,1
101,42.1433,-72.6247,101,9581,5.6610000000000005,38.5715,-121.5462,1
101,42.1433,-72.6247,101,9591,5.1339999999999995,39.7075,-121.8182,1
101,42.1433,-72.6247,101,9592,1.5030000000000001,39.9273,-120.9211,1
101,42.1433,-72.6247,101,9593,2.714,39.2192,-121.0136,1
101,42.1433,-72.6247,101,9601,1.766,41.7113,-122.6472,1
101,42.1433,-72.6247,101,9603,1.4509999999999998,31.11525,-90.407475,1
101,42.1433,-72.6247,101,9681,2.03,21.3213,-157.9122,1
101,42.1433,-72.6247,101,9682,1.609,6.964766667,-52.14636667,1
101,42.1433,-72.6247,101,9683,1.5030000000000001,19.7249,-155.0886,1
101,42.1433,-72.6247,101,9684,1.4509999999999998,21.9815,-159.3479,1
101,42.1433,-72.6247,101,9701,2.082,45.603,-121.1835,1
101,42.1433,-72.6247,101,9703,6.398,0.0,0.0,1
101,42.1433,-72.6247,101,9705,1.5030000000000001,45.3791,-122.786,1
101,42.1433,-72.6247,101,9706,7.082999999999999,45.3791,-122.786,1
101,42.1433,-72.6247,101,9711,1.661,45.4269,-123.8083,1
101,42.1433,-72.6247,101,9712,5.819,45.3791,-122.786,1
101,42.1433,-72.6247,101,9722,3.925,45.5714,-122.7174,1
101,42.1433,-72.6247,101,9723,5.135,45.5714,-122.7174,1
101,42.1433,-72.6247,101,9724,4.293,44.8197,-122.86866670000002,1
101,42.1433,-72.6247,101,9725,6.7139999999999995,45.5714,-122.7174,1
101,42.1433,-72.6247,101,9731,3.24,44.6361,-123.0904,1
101,42.1433,-72.6247,101,9732,2.03,44.6917,-124.0612,1
101,42.1433,-72.6247,101,9741,2.556,43.1488,-123.374,1
101,42.1433,-72.6247,101,9742,2.293,34.73192,-99.39744,1
101,42.1433,-72.6247,101,9743,4.082,44.0593,-122.9886,1
101,42.1433,-72.6247,101,9744,1.609,42.0423,-124.2557,1
101,42.1433,-72.6247,101,9745,1.556,44.0507,-124.0983,1
101,42.1433,-72.6247,101,9751,2.345,42.4376,-123.2882,1
101,42.1433,-72.6247,101,9781,1.556,44.7898,-117.8096,1
101,42.1433,-72.6247,101,9782,1.8719999999999999,45.3255,-118.0803,1
101,42.1433,-72.6247,101,9783,1.609,44.4194,-118.9645,1
101,42.1433,-72.6247,101,9785,1.9240000000000002,45.8349,-119.3361,1
101,42.1433,-72.6247,101,9801,5.7139999999999995,47.4516,-122.2544,1
101,42.1433,-72.6247,101,9802,4.4510000000000005,47.6754,-122.1019,1
101,42.1433,-72.6247,101,9804,5.712999999999999,47.6754,-122.1019,1
101,42.1433,-72.6247,101,9811,5.187,47.5633,-122.324,1
101,42.1433,-72.6247,101,9812,4.6610000000000005,47.5633,-122.324,1
101,42.1433,-72.6247,101,9815,5.188,47.52705714,-122.29871429999999,1
101,42.1433,-72.6247,101,9821,3.24,48.4555,-122.3269,1
101,42.1433,-72.6247,101,9822,5.135,48.7861,-122.4466,1
101,42.1433,-72.6247,101,9823,4.188,48.2545,-122.1374,1
101,42.1433,-72.6247,101,9831,4.609,47.5545,-122.7029,1
101,42.1433,-72.6247,101,9832,1.766,48.0495,-122.8216,1
101,42.1433,-72.6247,101,9834,1.556,47.2553,-122.2525,1
101,42.1433,-72.6247,101,9835,1.714,48.4555,-122.3269,1
101,42.1433,-72.6247,101,9851,2.451,46.9981,-123.4464,1
101,42.1433,-72.6247,101,9852,2.714,46.6124,-122.9185,1
101,42.1433,-72.6247,101,9861,5.502999999999999,45.6703,-122.6364,1
101,42.1433,-72.6247,101,9876,7.871,47.2553,-122.2525,1
101,42.1433,-72.6247,101,9881,2.398,47.1138,-119.2965,1
101,42.1433,-72.6247,101,9882,3.082,48.2829,-119.7048,1
101,42.1433,-72.6247,101,9891,1.8719999999999999,46.9935,-120.5497,1
101,42.1433,-72.6247,101,9907,5.767,15.74636667,-40.78743333,1
101,42.1433,-72.6247,101,9911,2.345,48.5389,-117.9083,1
101,42.1433,-72.6247,101,9913,1.661,47.9403,-119.0054,1
101,42.1433,-72.6247,101,9921,5.871,47.6659,-117.3121,1
101,42.1433,-72.6247,101,9922,2.451,47.6659,-117.3121,1
101,42.1433,-72.6247,101,9931,2.451,46.0945,-118.2741,1
101,42.1433,-72.6247,101,9954,3.398,61.1943,-150.0046,1
101,42.1433,-72.6247,101,9961,1.661,60.5578,-151.2568,1
101,42.1433,-72.6247,101,9962,1.714,58.3585,-134.5857,1
101,42.1433,-72.6247,101,9963,1.5030000000000001,61.1943,-150.0046,1
101,42.1433,-72.6247,101,9965,1.4509999999999998,57.7652,-152.5141,1
101,42.1433,-72.6247,101,9966,1.4509999999999998,11.927760000000001,-30.30094,1
101,42.1433,-72.6247,101,75,1.4509999999999998,40.8872,-74.1028,1
101,42.1433,-72.6247,101,92,1.5030000000000001,33.1419,-117.1856,1
101,42.1433,-72.6247,101,95,1.4509999999999998,36.9846,-122.0348,1
101,42.1433,-72.6247,101,101,1.767,42.1433,-72.6247,1
101,42.1433,-72.6247,101,172,5.188,42.6001,-71.3046,1
101,42.1433,-72.6247,101,184,3.609,42.6001,-71.3046,1
101,42.1433,-72.6247,101,185,2.398,42.6001,-71.3046,1
101,42.1433,-72.6247,101,186,2.398,21.18875,-35.5398,1
101,42.1433,-72.6247,101,193,2.345,42.5065,-71.0344,1
101,42.1433,-72.6247,101,203,2.398,42.2076,-71.1795,1
101,42.1433,-72.6247,101,211,2.082,42.0501,-71.0034,1
101,42.1433,-72.6247,101,212,3.398,42.3775,-71.0796,1
101,42.1433,-72.6247,101,213,3.451,42.2076,-71.1795,1
101,42.1433,-72.6247,101,215,6.03,42.363,-71.1539,1
101,42.1433,-72.6247,101,231,5.292000000000001,42.3393,-71.0425,1
101,42.1433,-72.6247,101,251,1.9769999999999999,41.2621,-70.0724,1
101,42.1433,-72.6247,101,261,2.083,41.6814,-70.2571,1
101,42.1433,-72.6247,101,274,2.503,41.9478,-71.1261,1
101,42.1433,-72.6247,101,281,2.819,41.7335,-71.4462,1
101,42.1433,-72.6247,101,285,2.977,41.7335,-71.4462,1
101,42.1433,-72.6247,101,302,1.9240000000000002,42.7564,-71.4905,1
101,42.1433,-72.6247,101,316,1.5030000000000001,0.0,0.0,1
101,42.1433,-72.6247,101,412,2.24,43.6405,-70.3217,1
101,42.1433,-72.6247,101,422,1.819,44.0445,-70.2931,1
101,42.1433,-72.6247,101,432,3.398,0.0,0.0,1
101,42.1433,-72.6247,101,471,1.5030000000000001,46.1406,-67.8401,1
101,42.1433,-72.6247,101,603,2.293,41.9271,-72.6319,1
101,42.1433,-72.6247,101,605,4.7669999999999995,41.6073,-73.0803,1
101,42.1433,-72.6247,101,635,2.503,41.3677,-72.126,1
101,42.1433,-72.6247,101,647,3.925,41.2478,-72.9924,1
101,42.1433,-72.6247,101,652,3.556,41.3682,-72.883,1
101,42.1433,-72.6247,101,681,13.345,41.09,-73.4255,1
101,42.1433,-72.6247,101,701,2.398,40.7539,-74.0636,1
101,42.1433,-72.6247,101,702,58.925,40.7539,-74.0636,1
101,42.1433,-72.6247,101,703,11.556,20.37695,-37.0318,1
101,42.1433,-72.6247,101,713,11.504000000000001,40.7539,-74.0636,1
101,42.1433,-72.6247,101,721,6.871,40.5109,-74.3386,1
101,42.1433,-72.6247,101,742,6.9239999999999995,40.8614,-74.4369,1
101,42.1433,-72.6247,101,761,8.607999999999999,40.8872,-74.1028,1
101,42.1433,-72.6247,101,763,10.398,40.7539,-74.0636,1
101,42.1433,-72.6247,101,771,8.451,40.2833,-74.0781,1
101,42.1433,-72.6247,101,776,6.187,40.2833,-74.0781,1
101,42.1433,-72.6247,101,781,7.502999999999999,40.909,-74.7565,1
101,42.1433,-72.6247,101,784,3.082,40.909,-74.7565,1
101,42.1433,-72.6247,101,791,14.873,40.5722,-74.5611,1
101,42.1433,-72.6247,101,794,3.925,40.8614,-74.4369,1
101,42.1433,-72.6247,101,801,6.556,39.8649,-75.0424,1
101,42.1433,-72.6247,101,802,2.661,39.8649,-75.0424,1
101,42.1433,-72.6247,101,804,4.45,39.8649,-75.0424,1
101,42.1433,-72.6247,101,851,5.4510000000000005,40.2366,-74.7203,1
101,42.1433,-72.6247,101,863,8.083,40.2366,-74.7203,1
101,42.1433,-72.6247,101,871,4.609,40.0727,-74.1796,1
101,42.1433,-72.6247,101,881,5.45,40.5722,-74.5611,1
101,42.1433,-72.6247,101,883,2.24,40.5722,-74.5611,1
101,42.1433,-72.6247,101,884,7.9239999999999995,40.5109,-74.3386,1
101,42.1433,-72.6247,101,886,1.9240000000000002,0.0,0.0,1
101,42.1433,-72.6247,101,887,5.608,40.5722,-74.5611,1
101,42.1433,-72.6247,101,1001,13.556,40.726,-74.0094,1
101,42.1433,-72.6247,101,1002,17.608,40.726,-74.0094,1
101,42.1433,-72.6247,101,1003,17.451,40.726,-74.0094,1
101,42.1433,-72.6247,101,1004,16.872,40.762,-73.9989,1
101,42.1433,-72.6247,101,1007,12.03,40.733875,-73.936125,1
101,42.1433,-72.6247,101,1011,8.977,40.762,-73.9989,1
101,42.1433,-72.6247,101,1013,24.24,40.762,-73.9989,1
101,42.1433,-72.6247,101,1014,1.4509999999999998,40.8116,-73.9291,1
101,42.1433,-72.6247,101,1021,6.346,40.8116,-73.9291,1
101,42.1433,-72.6247,101,1022,12.977,40.762,-73.9989,1
101,42.1433,-72.6247,101,1023,17.608,40.762,-73.9989,1
101,42.1433,-72.6247,101,1027,1.8719999999999999,40.726,-74.0094,1
101,42.1433,-72.6247,101,1041,5.502999999999999,40.8176,-73.8385,1
101,42.1433,-72.6247,101,1044,4.4510000000000005,40.8176,-73.8385,1
101,42.1433,-72.6247,101,1056,8.503,41.0636,-73.819,1
101,42.1433,-72.6247,101,1111,8.924,42.27,-79.71,1
101,42.1433,-72.6247,101,1122,7.6610000000000005,40.6426,-73.916,1
101,42.1433,-72.6247,101,1123,4.6610000000000005,40.6426,-73.916,1
101,42.1433,-72.6247,101,1124,6.082000000000001,40.6426,-73.916,1
101,42.1433,-72.6247,101,1125,9.714,40.6426,-73.916,1
101,42.1433,-72.6247,101,1133,7.345,40.7245,-73.9152,1
101,42.1433,-72.6247,101,1152,7.7139999999999995,40.7214,-73.6065,1
101,42.1433,-72.6247,101,1156,4.872,40.7214,-73.6065,1
101,42.1433,-72.6247,101,1164,4.082,0.0,0.0,1
101,42.1433,-72.6247,101,1165,2.504,16.3018,-29.36784,1
101,42.1433,-72.6247,101,1166,8.135,20.3213,-36.958,1
101,42.1433,-72.6247,101,1174,6.556,40.7545,-73.4196,1
101,42.1433,-72.6247,101,1176,7.9239999999999995,40.7545,-73.4196,1
101,42.1433,-72.6247,101,1183,4.4510000000000005,40.8301,-73.0213,1
101,42.1433,-72.6247,101,1192,7.188,40.8301,-73.0213,1
101,42.1433,-72.6247,101,1194,4.24,40.7545,-73.4196,1
101,42.1433,-72.6247,101,1251,5.24,41.3453,-74.2765,1
101,42.1433,-72.6247,101,1255,3.714,41.4976,-74.0221,1
101,42.1433,-72.6247,101,1321,3.135,43.1088,-76.0772,1
101,42.1433,-72.6247,101,1361,1.9769999999999999,44.6699,-74.9581,1
101,42.1433,-72.6247,101,1401,1.504,42.4841,-79.3459,1
101,42.1433,-72.6247,101,1405,3.029,42.8847,-78.8037,1
101,42.1433,-72.6247,101,1421,4.7139999999999995,42.8847,-78.8037,1
101,42.1433,-72.6247,101,1441,2.661,43.0593,-77.6073,1
101,42.1433,-72.6247,101,1446,2.346,43.0593,-77.6073,1
101,42.1433,-72.6247,101,1471,1.5030000000000001,42.0849,-78.4895,1
101,42.1433,-72.6247,101,1481,1.9240000000000002,42.4695,-76.4648,1
101,42.1433,-72.6247,101,1482,1.661,42.1592,-77.1117,1
101,42.1433,-72.6247,101,1501,1.556,40.72,-80.2959,1
101,42.1433,-72.6247,101,1512,2.293,40.4468,-80.0826,1
101,42.1433,-72.6247,101,1513,1.871,40.4468,-80.0826,1
101,42.1433,-72.6247,101,1522,2.714,40.4575,-80.0302,1
101,42.1433,-72.6247,101,1631,1.4509999999999998,41.6217,-80.2082,1
101,42.1433,-72.6247,101,1686,2.134,41.56,-77.11,1
101,42.1433,-72.6247,101,1701,1.82,40.2429,-76.8472,1
101,42.1433,-72.6247,101,1711,1.819,40.2429,-76.8472,1
101,42.1433,-72.6247,101,1731,1.662,39.7721,-77.2408,1
101,42.1433,-72.6247,101,1801,2.082,40.6675,-75.3848,1
101,42.1433,-72.6247,101,1901,2.03,39.8586,-75.2606,1
101,42.1433,-72.6247,101,1903,3.713,39.8586,-75.2606,1
101,42.1433,-72.6247,101,1905,5.135,40.1607,-75.1392,1
101,42.1433,-72.6247,101,1906,3.608,40.1607,-75.1392,1
101,42.1433,-72.6247,101,1914,4.1339999999999995,39.9137,-75.1469,1
101,42.1433,-72.6247,101,1917,2.293,39.9137,-75.1469,1
101,42.1433,-72.6247,101,1931,4.346,39.9881,-75.5813,1
101,42.1433,-72.6247,101,1934,5.24,39.9881,-75.5813,1
101,42.1433,-72.6247,101,1943,2.398,39.9881,-75.5813,1
101,42.1433,-72.6247,101,1972,3.451,39.6893,-75.6998,1
101,42.1433,-72.6247,101,1974,3.766,39.6893,-75.6998,1
101,42.1433,-72.6247,101,2002,2.082,38.9406,-76.8634,1
101,42.1433,-72.6247,101,2003,6.082999999999999,38.9406,-76.8634,1
101,42.1433,-72.6247,101,2004,5.977,38.9406,-76.8634,1
101,42.1433,-72.6247,101,2072,3.503,38.942,-76.8684,1
101,42.1433,-72.6247,101,2081,3.188,39.118,-77.193,1
101,42.1433,-72.6247,101,2082,2.766,39.0934,-76.8994,1
101,42.1433,-72.6247,101,2083,4.662,39.0934,-76.8994,1
101,42.1433,-72.6247,101,2087,4.029,39.0124,-76.99824,1
101,42.1433,-72.6247,101,2114,3.608,39.5203,-76.6433,1
101,42.1433,-72.6247,101,2121,3.082,39.2626,-76.675,1
101,42.1433,-72.6247,101,2124,3.398,39.5203,-76.6433,1
101,42.1433,-72.6247,101,2127,2.398,39.2626,-76.675,1
101,42.1433,-72.6247,101,2142,2.451,39.2996,-76.5375,1
101,42.1433,-72.6247,101,2171,2.03,39.3631,-77.4326,1
101,42.1433,-72.6247,101,2201,5.9239999999999995,38.8907,-77.4632,1
101,42.1433,-72.6247,101,2202,2.556,38.8907,-77.4632,1
101,42.1433,-72.6247,101,2203,2.556,38.8907,-77.4632,1
101,42.1433,-72.6247,101,2207,3.608,38.8907,-77.4632,1
101,42.1433,-72.6247,101,2211,3.135,22.23405714,-44.20874286,1
101,42.1433,-72.6247,101,2212,2.135,22.23405714,-44.20874286,1
101,42.1433,-72.6247,101,2214,2.819,38.8034,-77.0911,1
101,42.1433,-72.6247,101,2241,1.504,37.7757,-76.5148,1
101,42.1433,-72.6247,101,2302,3.029,0.0,0.0,1
101,42.1433,-72.6247,101,2315,1.5030000000000001,37.62523333,-77.78046667,1
101,42.1433,-72.6247,101,2321,2.187,37.4029,-77.4163,1
101,42.1433,-72.6247,101,2322,1.9769999999999999,37.4029,-77.4163,1
101,42.1433,-72.6247,101,2332,1.766,36.8939,-76.1905,1
101,42.1433,-72.6247,101,2341,2.293,36.8939,-76.1905,1
101,42.1433,-72.6247,101,2362,1.9769999999999999,37.0917,-76.4765,1
101,42.1433,-72.6247,101,2363,35.187,37.0917,-76.4765,1
101,42.1433,-72.6247,101,2394,1.4509999999999998,37.0403,-78.4836,1
101,42.1433,-72.6247,101,2451,3.241,36.5952,-79.428,1
101,42.1433,-72.6247,101,2632,1.608,39.2544,-80.3176,1
101,42.1433,-72.6247,101,2711,1.9769999999999999,36.1563,-80.2431,1
101,42.1433,-72.6247,101,2721,2.766,35.9162,-80.0054,1
101,42.1433,-72.6247,101,2725,2.135,36.1563,-80.2431,1
101,42.1433,-72.6247,101,2751,1.925,35.836999999999996,-78.6031,1
101,42.1433,-72.6247,101,2754,3.188,35.911,-79.0564,1
101,42.1433,-72.6247,101,2761,3.819,35.836999999999996,-78.6031,1
101,42.1433,-72.6247,101,2764,3.187,35.836999999999996,-78.6031,1
101,42.1433,-72.6247,101,2781,1.767,35.6028,-77.4942,1
101,42.1433,-72.6247,101,2782,1.504,35.4164,-77.9818,1
101,42.1433,-72.6247,101,2797,1.4509999999999998,35.9302,-75.6882,1
101,42.1433,-72.6247,101,2801,1.9769999999999999,35.5273,-80.611,1
101,42.1433,-72.6247,101,2802,1.556,35.2841,-81.1941,1
101,42.1433,-72.6247,101,2811,1.9769999999999999,35.0037,-80.5725,1
101,42.1433,-72.6247,101,2814,1.4509999999999998,35.6483,-80.473,1
101,42.1433,-72.6247,101,2821,4.293,35.2735,-80.8113,1
101,42.1433,-72.6247,101,2824,1.662,35.2735,-80.8113,1
101,42.1433,-72.6247,101,2825,2.029,35.41,-80.58,1
101,42.1433,-72.6247,101,2832,2.135,35.1938,-79.3734,1
101,42.1433,-72.6247,101,2834,1.4509999999999998,34.6058,-78.9998,1
101,42.1433,-72.6247,101,2851,1.4509999999999998,34.7469,-77.3824,1
101,42.1433,-72.6247,101,2855,1.714,34.8789,-76.9114,1
101,42.1433,-72.6247,101,2861,1.4509999999999998,36.1381,-81.1764,1
101,42.1433,-72.6247,101,2862,2.714,35.8185,-80.8736,1
101,42.1433,-72.6247,101,2864,1.608,35.8932,-81.57300000000001,1
101,42.1433,-72.6247,101,2874,2.556,35.3165,-82.4335,1
101,42.1433,-72.6247,101,2891,1.4509999999999998,35.1623,-83.4355,1
101,42.1433,-72.6247,101,2911,1.556,33.9209,-80.3461,1
101,42.1433,-72.6247,101,2912,1.9769999999999999,33.9342,-81.1024,1
101,42.1433,-72.6247,101,2941,2.082,33.0259,-80.1312,1
101,42.1433,-72.6247,101,2943,2.083,0.0,0.0,1
101,42.1433,-72.6247,101,2951,2.24,33.718,-78.933,1
101,42.1433,-72.6247,101,2961,1.609,34.53,-82.6858,1
101,42.1433,-72.6247,101,2962,2.029,34.8038,-82.3421,1
101,42.1433,-72.6247,101,2963,1.556,34.223,-82.1167,1
101,42.1433,-72.6247,101,2965,1.819,34.9726,-81.9664,1
101,42.1433,-72.6247,101,2992,2.03,32.2252,-80.7008,1
101,42.1433,-72.6247,101,3003,2.924,33.5497,-84.6031,1
101,42.1433,-72.6247,101,3004,1.9780000000000002,21.8883,-53.87340909,1
101,42.1433,-72.6247,101,3012,1.767,34.0589,-84.6374,1
101,42.1433,-72.6247,101,3013,2.609,33.5497,-84.6031,1
101,42.1433,-72.6247,101,3014,3.03,33.8971,-84.2425,1
101,42.1433,-72.6247,101,3015,2.293,33.8971,-84.2425,1
101,42.1433,-72.6247,101,3018,2.083,34.0544,-84.4795,1
101,42.1433,-72.6247,101,3022,1.5030000000000001,33.5867,-85.0994,1
101,42.1433,-72.6247,101,3024,2.819,33.8971,-84.2425,1
101,42.1433,-72.6247,101,3025,1.714,32.9891,-85.0379,1
101,42.1433,-72.6247,101,3026,1.9769999999999999,33.3745,-84.5773,1
101,42.1433,-72.6247,101,3027,2.398,33.8971,-84.2425,1
101,42.1433,-72.6247,101,3031,6.7139999999999995,33.7602,-84.5398,1
101,42.1433,-72.6247,101,3032,6.4510000000000005,33.7602,-84.5398,1
101,42.1433,-72.6247,101,3034,3.188,34.05,-84.3219,1
101,42.1433,-72.6247,101,3044,5.608,21.8883,-53.87340909,1
101,42.1433,-72.6247,101,3045,1.556,32.3893,-81.8276,1
101,42.1433,-72.6247,101,3052,1.5030000000000001,34.3739,-83.221,1
101,42.1433,-72.6247,101,3056,1.5030000000000001,34.2628,-83.86200000000001,1
101,42.1433,-72.6247,101,3151,1.714,31.19,-81.4975,1
101,42.1433,-72.6247,101,3171,1.556,31.4465,-83.5103,1
101,42.1433,-72.6247,101,3172,1.504,30.8794,-84.2121,1
101,42.1433,-72.6247,101,3176,1.609,31.5581,-84.1006,1
101,42.1433,-72.6247,101,3202,2.714,29.1937,-81.0791,1
101,42.1433,-72.6247,101,3203,2.135,29.8958,-81.3156,1
101,42.1433,-72.6247,101,3204,2.503,30.3593,-81.7239,1
101,42.1433,-72.6247,101,3216,1.766,0.0,0.0,1
101,42.1433,-72.6247,101,3222,1.662,30.3593,-81.7239,1
101,42.1433,-72.6247,101,3223,2.45,30.3593,-81.7239,1
101,42.1433,-72.6247,101,3241,1.556,30.7646,-85.5232,1
101,42.1433,-72.6247,101,3251,1.8719999999999999,30.4097,-86.6281,1
101,42.1433,-72.6247,101,3261,1.714,29.1842,-82.1699,1
101,42.1433,-72.6247,101,3271,2.187,28.8287,-81.9076,1
101,42.1433,-72.6247,101,3273,2.029,28.688000000000002,-81.352,1
101,42.1433,-72.6247,101,3275,2.03,28.4386,-81.3594,1
101,42.1433,-72.6247,101,3276,2.977,28.688000000000002,-81.352,1
101,42.1433,-72.6247,101,3282,3.767,28.4386,-81.3594,1
101,42.1433,-72.6247,101,3283,2.8710000000000004,28.4386,-81.3594,1
101,42.1433,-72.6247,101,3284,2.766,28.688000000000002,-81.352,1
101,42.1433,-72.6247,101,3291,2.135,28.044,-80.59100000000001,1
